url,Title link,Title link_link,Mediainner image,Description,Buy link_link,Video link_link,Website link_link
http://iotlist.co/?page=16,Moxie: Showerhead with wireless speaker,http://iotlist.co/posts/moxie-showerhead-with-wireless-speaker,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/716/file/41iEh3z8jcL._SY300_.jpg,"Your music. Your shower. Your time. To chill out. To sing. Refresh. Energize. Escape. The Moxie showerhead + wireless speaker delivers up to 7 hours of music, news and more by pairing wirelessly with your device enabled with Bluetoothå¨ technology. Just you + water + clean, clear sound.",http://www.amazon.com/K-9245-CP-Showerhead-Wireless-Speaker-Polished/dp/B00A46X48A,http://iotlist.co/posts/moxie-showerhead-with-wireless-speaker,http://www.us.kohler.com/us/Bathroom-New-Products-Moxie%E2%84%A2-Showerhead-+-Wireless-Speaker/content/CNT16200089.htm
http://iotlist.co/?page=9,Mr. Coffee: Smart coffeemaker,http://iotlist.co/posts/mr-coffee-smart-coffeemaker,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/918/file/372.jpg,"Enabled with WeMo, the Mr. Coffee 10-Cup Smart Optimal Brew Coffeemaker makes it easy to schedule, monitor, and modify your brew from anywhere. Sleep in a little longer by setting up a brewing schedule in advance.",http://amzn.to/1Cs4YJU,http://iotlist.co/posts/mr-coffee-smart-coffeemaker,http://www.belkin.com/us/F7C050-Belkin/p/P-F7C050/
http://iotlist.co/?page=25,Musaic: Wireless HiFi music system,http://iotlist.co/posts/musaic-wireless-hifi-music-system,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/480/file/9c4894_c32f49b960db41619c63b8651544cfd8.jpg_srz_p_446_168_75_22_0.50_1.jpeg,"The Musaic wireless HiFi system plays music from Apple and Android devices, Mac and PC, UPnP/DNLA servers and NAS drives. Musaic can play from Bluetooth or WiFi for the best possible sound quality and is compatible with iTunes and Windows Media Player.",https://www.kickstarter.com/projects/1112831839/musaic-wireless-hifi-music-system-your-music-your,http://iotlist.co/posts/musaic-wireless-hifi-music-system,http://www.musaic.com/
http://iotlist.co/?page=26,Musaic: Wireless HiFi music system,http://iotlist.co/posts/musaic-wireless-hifi-music-system,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/480/file/9c4894_c32f49b960db41619c63b8651544cfd8.jpg_srz_p_446_168_75_22_0.50_1.jpeg,"The Musaic wireless HiFi system plays music from Apple and Android devices, Mac and PC, UPnP/DNLA servers and NAS drives. Musaic can play from Bluetooth or WiFi for the best possible sound quality and is compatible with iTunes and Windows Media Player.",https://www.kickstarter.com/projects/1112831839/musaic-wireless-hifi-music-system-your-music-your,http://iotlist.co/posts/musaic-wireless-hifi-music-system,http://www.musaic.com/
http://iotlist.co/?page=34,Muse: The brain sensing headband,http://iotlist.co/posts/muse-the-brain-sensing-headband,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/221/file/carousel1.png,"Physical and cognitive well-being is important but if emotions are controlling you, both of those are impacted significantly. Muse helps you manage stress so it doesn‰Ûªt get the better of you.",https://www.shoplocket.com/products/PaxCP-reserve-your-muse,http://iotlist.co/posts/muse-the-brain-sensing-headband,http://www.interaxon.ca/muse/index.php
http://iotlist.co/?page=6,MUZO Cobblestone: Wireless music receiver,http://iotlist.co/posts/muzo-cobblestone-wireless-music-receiver,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/965/file/14293186730.jpg,Creating a better music experience by leveraging connectivity is a great value proposition in the smart home. Sonos did a great job in building and delivering a great product this serves this purpose. MUZO is a simple way to control music in your home.,http://amzn.to/1EOUBmL,http://iotlist.co/posts/muzo-cobblestone-wireless-music-receiver,http://www.muzohifi.com/
http://iotlist.co/?page=23,My N3RD: Connect and control anything from anywhere,http://iotlist.co/posts/my-n3rd-connect-and-control-anything-from-anywhere,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/528/file/My_N3RD_enclosure_order.png,"My N3RD (Pronounced Nerd) is a revolutionary Wi-Fi product that allows you to control any device from your Smart Phone. No internet or router required. My N3RD can control every gadget, vehicle and appliance you own. It works with the My N3RD app to upgrade ANY switch into a wireless controlled, programmable, and automatic smart switch, updating all of your devices into intelligent connected ones.",http://www.myn3rd.com/shop/,http://iotlist.co/posts/my-n3rd-connect-and-control-anything-from-anywhere,http://www.myn3rd.com/
http://iotlist.co/?page=24,My N3RD: Connect and control anything from anywhere,http://iotlist.co/posts/my-n3rd-connect-and-control-anything-from-anywhere,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/528/file/My_N3RD_enclosure_order.png,"My N3RD (Pronounced Nerd) is a revolutionary Wi-Fi product that allows you to control any device from your Smart Phone. No internet or router required. My N3RD can control every gadget, vehicle and appliance you own. It works with the My N3RD app to upgrade ANY switch into a wireless controlled, programmable, and automatic smart switch, updating all of your devices into intelligent connected ones.",http://www.myn3rd.com/shop/,http://iotlist.co/posts/my-n3rd-connect-and-control-anything-from-anywhere,http://www.myn3rd.com/
http://iotlist.co/?page=31,Narrative: Connected digital camera clip,http://iotlist.co/posts/narrative-connected-digital-camera-clip,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/994/file/61ZO6ac4IYL._SL1500_.jpg,The Narrative Clip is a tiny camera and GPS that you clip on and wear. It‰Ûªs an entirely new kind of digital camera with no controls.,http://amzn.to/1WQv0yS,http://iotlist.co/posts/narrative-connected-digital-camera-clip,http://getnarrative.com/
http://iotlist.co/?page=32,Narrative: Connected digital camera clip,http://iotlist.co/posts/narrative-connected-digital-camera-clip,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/994/file/61ZO6ac4IYL._SL1500_.jpg,The Narrative Clip is a tiny camera and GPS that you clip on and wear. It‰Ûªs an entirely new kind of digital camera with no controls.,http://amzn.to/1WQv0yS,http://iotlist.co/posts/narrative-connected-digital-camera-clip,http://getnarrative.com/
http://iotlist.co/?page=16,Navdy: Connected driving experience,http://iotlist.co/posts/navdy-connected-driving-experience,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/713/file/navdy_front_directions.jpg,Navdy's transparent Head-Up Display (HUD) projects information as if it's floating six feet in front of you. In the car you already have.,https://www.navdy.com/,http://iotlist.co/posts/navdy-connected-driving-experience,https://www.navdy.com/
http://iotlist.co/?page=8,NEEO: Smart home remote,http://iotlist.co/posts/neeo-smart-home-remote,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/1029/file/51LT0BfEONL._SL1200_.jpg,NEEO is a smart home automation system. It‰Ûªs the simplest way to connect and control all the devices in your home.,http://amzn.to/1NgEa06,http://iotlist.co/posts/neeo-smart-home-remote,http://www.neeo.com/
http://iotlist.co/?page=23,Nekomimi: Brainwave cat ears,http://iotlist.co/posts/nekomimi-brainwave-cat-ears,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/508/file/necomimi-mailer_large_large_1_.png,Necomimi is the new communication tool that augments the human bodies and abilities. This cat‰Ûªs ear shaped machine utilizes brainwaves and expresses your emotional state before you start talking.,http://store.necomimi.com/,http://iotlist.co/posts/nekomimi-brainwave-cat-ears,http://necomimi.com/
http://iotlist.co/?page=24,Nekomimi: Brainwave cat ears,http://iotlist.co/posts/nekomimi-brainwave-cat-ears,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/508/file/necomimi-mailer_large_large_1_.png,Necomimi is the new communication tool that augments the human bodies and abilities. This cat‰Ûªs ear shaped machine utilizes brainwaves and expresses your emotional state before you start talking.,http://store.necomimi.com/,http://iotlist.co/posts/nekomimi-brainwave-cat-ears,http://necomimi.com/
http://iotlist.co/?page=4,Nest Cam: Connected camera,http://iotlist.co/posts/nest-cam-connected-camera,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/979/file/nest-cam.jpg,Nest Cam is the updated version of Dropcam Pro. We had a chance to test of the Nest Cam and it is a good update to the category leading Dropcam product. It was really exciting to use the new Nest app. The app is evolving into a true representation of home control. The app highlights two main use cases for consumers which are security and energy management. They app experience is based on a device by room paradigm which will all you to extend your home control as you add more devices.,http://amzn.to/1HbDrke,http://iotlist.co/posts/nest-cam-connected-camera,https://nest.com/camera/meet-nest-cam/
http://iotlist.co/?page=28,Nest Protect: Smart Smoke and Carbon Monoxide (CO) Alarm,http://iotlist.co/posts/nest-protect-smart-smoke-and-carbon-monoxide-co-alarm,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/405/file/protect-front-white-640x628.jpg,"Safety shouldn‰Ûªt be annoying. We all know why smoke alarms are torn off the ceiling or missing batteries: because every time you make stir-fry, the smoke alarm cries wolf. Or just as you‰Ûªre falling asleep, you hear a low-battery chirp. They‰Ûªve become annoying. And that‰Ûªs a safety issue. According to the National Fire Protection Association (NFPA), almost two-thirds of US home fire deaths happened in homes with no smoke alarm or no working smoke alarm. So we made something new. Meet the Nest Protect smoke and carbon monoxide (CO) alarm.",https://store.nest.com/product/smoke-co-alarm/,http://iotlist.co/posts/nest-protect-smart-smoke-and-carbon-monoxide-co-alarm,https://nest.com/smoke-co-alarm/life-with-nest-protect/
http://iotlist.co/?page=29,Nest Protect: Smart Smoke and Carbon Monoxide (CO) Alarm,http://iotlist.co/posts/nest-protect-smart-smoke-and-carbon-monoxide-co-alarm,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/405/file/protect-front-white-640x628.jpg,"Safety shouldn‰Ûªt be annoying. We all know why smoke alarms are torn off the ceiling or missing batteries: because every time you make stir-fry, the smoke alarm cries wolf. Or just as you‰Ûªre falling asleep, you hear a low-battery chirp. They‰Ûªve become annoying. And that‰Ûªs a safety issue. According to the National Fire Protection Association (NFPA), almost two-thirds of US home fire deaths happened in homes with no smoke alarm or no working smoke alarm. So we made something new. Meet the Nest Protect smoke and carbon monoxide (CO) alarm.",https://store.nest.com/product/smoke-co-alarm/,http://iotlist.co/posts/nest-protect-smart-smoke-and-carbon-monoxide-co-alarm,https://nest.com/smoke-co-alarm/life-with-nest-protect/
http://iotlist.co/?page=30,Nest Thermostat: The learning thermostat,http://iotlist.co/posts/nest-thermostat-the-learning-thermostat,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/346/file/51fIuVoVTXL._SX466_.jpg,"Nest Learning Thermostat learns your schedule, programs itself and can be controlled from your phone. Teach it well and the Nest Thermostat can lower your heating and cooling bills up to 20%.",https://store.nest.com/product/thermostat/,http://iotlist.co/posts/nest-thermostat-the-learning-thermostat,https://nest.com/thermostat/life-with-nest-thermostat/
http://iotlist.co/?page=4,Netatmo Welcome: Smart camera with face recognition,http://iotlist.co/posts/netatmo-welcome-smart-camera-with-face-recognition,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/982/file/71IBZwaFPwL._SL1500_.jpg,Connected security camera's are one of the top selling categories in smarthome and IoT. Netatmo Welcome enters the market with the promise of adding face recognition to allow you to know who is in your house. It also has SD local storage so you do not have to push all the video to the cloud.,http://amzn.to/1fheQhQ,http://iotlist.co/posts/netatmo-welcome-smart-camera-with-face-recognition,https://www.netatmo.com/en-US/product/camera
http://iotlist.co/?page=38,Netatmo: Urban Weather Station,http://iotlist.co/posts/netatmo-urban-weather-station,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/205/file/1_h.jpg,"Personal indoor/outdoor Weather Station and free App lets users monitor the quality of their micro and macro living environments, accurately tracking and monitoring both Weather and Air Quality.",https://shop.netatmo.com/usd_en,http://iotlist.co/posts/netatmo-urban-weather-station,http://www.netatmo.com/
http://iotlist.co/?page=24,NetCam: HD Wi-Fi camera with night vision,http://iotlist.co/posts/netcam-hd-wi-fi-camera-with-night-vision,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/492/file/belkin-bk-F7D7602-1.jpg,"NetCam HD allow you to keep tabs on kids or pets from your smartphone or tablet--it also allows you to see all the action in vibrant 720p HD video. Ideal for anyone who has kids, pets, or grandparents at home, the camera captures smooth video and crisp digital audio that makes you feel like you're right there with them.",http://www.belkin.com/us/F7D7602-Belkin/p/P-F7D7602/,http://iotlist.co/posts/netcam-hd-wi-fi-camera-with-night-vision,http://www.belkin.com/us/F7D7602-Belkin/p/P-F7D7602/
http://iotlist.co/?page=25,NetCam: HD Wi-Fi camera with night vision,http://iotlist.co/posts/netcam-hd-wi-fi-camera-with-night-vision,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/492/file/belkin-bk-F7D7602-1.jpg,"NetCam HD allow you to keep tabs on kids or pets from your smartphone or tablet--it also allows you to see all the action in vibrant 720p HD video. Ideal for anyone who has kids, pets, or grandparents at home, the camera captures smooth video and crisp digital audio that makes you feel like you're right there with them.",http://www.belkin.com/us/F7D7602-Belkin/p/P-F7D7602/,http://iotlist.co/posts/netcam-hd-wi-fi-camera-with-night-vision,http://www.belkin.com/us/F7D7602-Belkin/p/P-F7D7602/
http://iotlist.co/?page=27,Neuma: Measure and manage the autonomic brain,http://iotlist.co/posts/neuma-measure-and-manage-the-autonomic-brain,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/417/file/images.jpeg,Neuma is a biosensing watch that helps measure and manage the autonomic nervous system in a design that blends into daily life demands.,https://neumitra.com/order/,http://iotlist.co/posts/neuma-measure-and-manage-the-autonomic-brain,https://neumitra.com/
http://iotlist.co/?page=28,Neuma: Measure and manage the autonomic brain,http://iotlist.co/posts/neuma-measure-and-manage-the-autonomic-brain,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/417/file/images.jpeg,Neuma is a biosensing watch that helps measure and manage the autonomic nervous system in a design that blends into daily life demands.,https://neumitra.com/order/,http://iotlist.co/posts/neuma-measure-and-manage-the-autonomic-brain,https://neumitra.com/
http://iotlist.co/?page=11,Nexus: Player,http://iotlist.co/posts/nexus-player,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/888/file/nexusplayer.jpg,"Nexus Player, bringing apps, games, and content to your TV.",http://amzn.to/1BJPFYs,http://iotlist.co/posts/nexus-player,http://www.google.com/nexus/player/
http://iotlist.co/?page=37,Nimbus: Your Personal Dashboard,http://iotlist.co/posts/nimbus-your-personal-dashboard,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/141/file/_MG_5694_b-1.jpg,"Nimbus is a highly customizable 4-dial dashboard that tracks what's important to you. Personalize each gauge using your mobile device to keep an array of info up-to-date and available at a glance. Nimbus can monitor your commute traffic, weather, email, calendar, social media networks, and more. It even works with Fitbit and other products in the Quirky + GE collection. Your own personal foursome, hard at work.",http://www.quirky.com/shop/596-Nimbus-Your-Personal-Dashboard,http://iotlist.co/posts/nimbus-your-personal-dashboard,http://www.quirky.com/shop/596-Nimbus-Your-Personal-Dashboard
http://iotlist.co/?page=17,Ninja Sphere: Give your home a mind of its own,http://iotlist.co/posts/ninja-sphere-give-your-home-a-mind-of-its-own,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/699/file/tecnologia4.jpg,Next generation control of your environment with accurate in-home location data and a gesture control interface.,https://ninjablocks.com/,http://iotlist.co/posts/ninja-sphere-give-your-home-a-mind-of-its-own,https://ninjablocks.com/
http://iotlist.co/?page=25,nio: Stop smartphone loss,http://iotlist.co/posts/nio-stop-smartphone-loss,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/457/file/nio-system.png,"nio is a unique mobile phone application that protects items from loss or theft. nio acts like a ‰ÛÏBluetooth chain‰Ûù that can be used to protect a wide range of items from laptops and briefcases, to data sticks and car keys. nio can also be used to prevent the loss of the mobile phone itself and by doing so, the data contained within it.",https://niostore.com/en/product/nio,http://iotlist.co/posts/nio-stop-smartphone-loss,https://niostore.com/en
http://iotlist.co/?page=26,nio: Stop smartphone loss,http://iotlist.co/posts/nio-stop-smartphone-loss,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/457/file/nio-system.png,"nio is a unique mobile phone application that protects items from loss or theft. nio acts like a ‰ÛÏBluetooth chain‰Ûù that can be used to protect a wide range of items from laptops and briefcases, to data sticks and car keys. nio can also be used to prevent the loss of the mobile phone itself and by doing so, the data contained within it.",https://niostore.com/en/product/nio,http://iotlist.co/posts/nio-stop-smartphone-loss,https://niostore.com/en
http://iotlist.co/?page=21,Niwa: Smartphone-controlled growing system,http://iotlist.co/posts/niwa-smartphone-controlled-growing-system,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/1017/file/niwaone_device2.png,"The world‰Ûªs first smartphone- controlled plant growing system that enables you to grow the freshest, healthiest food on Earth.",http://getniwa.com/store.html,http://iotlist.co/posts/niwa-smartphone-controlled-growing-system,http://getniwa.com/
http://iotlist.co/?page=22,Niwa: Smartphone-controlled growing system,http://iotlist.co/posts/niwa-smartphone-controlled-growing-system,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/1017/file/niwaone_device2.png,"The world‰Ûªs first smartphone- controlled plant growing system that enables you to grow the freshest, healthiest food on Earth.",http://getniwa.com/store.html,http://iotlist.co/posts/niwa-smartphone-controlled-growing-system,http://getniwa.com/
http://iotlist.co/?page=17,Nix: The photoshop eyedropper in real life,http://iotlist.co/posts/nix-the-photoshop-eyedropper-in-real-life,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/696/file/Nix-For-Arduino.png,A patent pending design combined with an award winning engineering team results in extreme portability and color accuracy. SHIPPING NOW! Remember to check out the links below and to share with friends!,http://nixsensor.com/shop/,http://iotlist.co/posts/nix-the-photoshop-eyedropper-in-real-life,http://www.nixcolor.com/
http://iotlist.co/?page=22,Nod: Touchless interaction,http://iotlist.co/posts/nod-touchless-interaction,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/544/file/Nod_Device_Slider.jpg,"Nod seamlessly transforms your movements into commands. It brings the world around you to life, as you control everything from your laptop to your living room lights with a wave of your hand.",https://hellonod.com/,http://iotlist.co/posts/nod-touchless-interaction,https://hellonod.com/
http://iotlist.co/?page=23,Nod: Touchless interaction,http://iotlist.co/posts/nod-touchless-interaction,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/544/file/Nod_Device_Slider.jpg,"Nod seamlessly transforms your movements into commands. It brings the world around you to life, as you control everything from your laptop to your living room lights with a wave of your hand.",https://hellonod.com/,http://iotlist.co/posts/nod-touchless-interaction,https://hellonod.com/
http://iotlist.co/?page=31,NODE: Wireless sensor platform,http://iotlist.co/posts/node-wireless-sensor-platform,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/336/file/download.jpeg,"NODE+, a handheld sensor powerhouse that connects to your mobile device via Bluetooth 4.0. The NODE+ Sensor Platform also includes a 9 degrees-of-freedom motion engine, and two expansion ports on either end where you can attach any NODE+ sensor module to enhance your NODE+‰Ûªs functionality.",http://variableinc.com/product/ios-platform-node/,http://iotlist.co/posts/node-wireless-sensor-platform,http://variableinc.com/
http://iotlist.co/?page=16,Noke: Bluetooth padlock,http://iotlist.co/posts/noke-bluetooth-padlock,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/722/file/summary-lock-right.jpg,End the frustration of losing keys and forgetting combinations forever. Noke is the world's first bluetooth padlock you can share.,https://www.kickstarter.com/projects/fuzdesigns/noke-the-worlds-first-bluetooth-padlock,http://iotlist.co/posts/noke-bluetooth-padlock,http://fuzdesigns.com/pages/Noke
http://iotlist.co/?page=9,Norm: Connected thermostat,http://iotlist.co/posts/norm-connected-thermostat,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/917/file/Quirky-Norm.jpg,"Use Norm to tailor your home‰Ûªs temperature exactly to your liking and control your climate from anywhere. It offers intelligence, convenience, and efficiency, so don‰Ûªt just call it a thermostat‰ÛÓNorm is your home‰Ûªs sixth sense.",http://www.wink.com/products/quirkyge-norm-thermostat/,http://iotlist.co/posts/norm-connected-thermostat,http://www.wink.com/products/quirkyge-norm-thermostat/
http://iotlist.co/?page=26,Notifon: The notifying object,http://iotlist.co/posts/notifon-the-notifying-object,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/431/file/Notifon_transform_any_object_into_a_notifying_object.png,"Notifon is a push-notification device that connects you to your home wherever you are. It sends you instant alerts on your SmartPhone, Email, Twitter and more when a real life event occurs at your home or office. Get a Push notification on your phone when your garage door is open. Get an email when your children's are back home. Get a tweet when you have new mail in your mailbox",http://www.notifon.net/getnotifon/?src=iotlist,http://iotlist.co/posts/notifon-the-notifying-object,http://www.notifon.net/
http://iotlist.co/?page=27,Notifon: The notifying object,http://iotlist.co/posts/notifon-the-notifying-object,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/431/file/Notifon_transform_any_object_into_a_notifying_object.png,"Notifon is a push-notification device that connects you to your home wherever you are. It sends you instant alerts on your SmartPhone, Email, Twitter and more when a real life event occurs at your home or office. Get a Push notification on your phone when your garage door is open. Get an email when your children's are back home. Get a tweet when you have new mail in your mailbox",http://www.notifon.net/getnotifon/?src=iotlist,http://iotlist.co/posts/notifon-the-notifying-object,http://www.notifon.net/
http://iotlist.co/?page=14,Notion: Home intelligence sensors,http://iotlist.co/posts/notion-home-intelligence-sensors,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/796/file/notion-sensor-logo-detailed-275e2e64e760a96b94b9260a7d8c9d2c.png,"Home intelligence is a concept that hasn‰Ûªt been possible until now. For years, security systems have only detected things like doors opening, windows breaking or alarms going off. These alerts only skim the surface of what Notion is capable of.",https://www.kickstarter.com/projects/1044009888/notion-be-home-even-when-youre-not,http://iotlist.co/posts/notion-home-intelligence-sensors,http://notion.is/
http://iotlist.co/?page=19,Nucano: Smart door chime,http://iotlist.co/posts/nucano-smart-door-chime,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/617/file/Bell.png,Introducing the world‰Ûªs first smart door chime that doubles as a home intelligence hub.,https://www.kickstarter.com/projects/632247255/nucano-smart-door-chime-reimagining-home-intellige,http://iotlist.co/posts/nucano-smart-door-chime,http://nucano.com/
http://iotlist.co/?page=20,Nucano: Smart door chime,http://iotlist.co/posts/nucano-smart-door-chime,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/617/file/Bell.png,Introducing the world‰Ûªs first smart door chime that doubles as a home intelligence hub.,https://www.kickstarter.com/projects/632247255/nucano-smart-door-chime-reimagining-home-intellige,http://iotlist.co/posts/nucano-smart-door-chime,http://nucano.com/
http://iotlist.co/?page=27,NutriCrystal: Smart food scale,http://iotlist.co/posts/nutricrystal-smart-food-scale,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/485/file/RX405-Sky_Blue_500x500-500x500.jpg,"For people who are looking for an effective way of measuring their nutritional intake, NutriCrystal has mobile applications and a wireless smart food scale that can tell you if you are meeting your healthy eating goals.",http://amzn.to/1MtosPc,http://iotlist.co/posts/nutricrystal-smart-food-scale,http://nutriplus.reflexwireless.com/
http://iotlist.co/?page=28,NutriCrystal: Smart food scale,http://iotlist.co/posts/nutricrystal-smart-food-scale,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/485/file/RX405-Sky_Blue_500x500-500x500.jpg,"For people who are looking for an effective way of measuring their nutritional intake, NutriCrystal has mobile applications and a wireless smart food scale that can tell you if you are meeting your healthy eating goals.",http://amzn.to/1MtosPc,http://iotlist.co/posts/nutricrystal-smart-food-scale,http://nutriplus.reflexwireless.com/
http://iotlist.co/?page=10,NUZii: The World's First All-In-One Smart Life Device,http://iotlist.co/posts/nuzii-the-world-s-first-all-in-one-smart-life-device,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/893/file/Screen_Shot_2014-11-28_at_12.12.55_PM.png,"Manage your smart home, store your files on the cloud, stream your music and secure your internet from anywhere in a new, smarter way.",https://www.kickstarter.com/projects/533345441/the-worlds-first-smart-life-platform,http://iotlist.co/posts/nuzii-the-world-s-first-all-in-one-smart-life-device,http://www.nuzii.com/
http://iotlist.co/?page=33,Nymi: Use your heartbeat as a password,http://iotlist.co/posts/nymi-use-your-heartbeat-as-a-password,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/262/file/img-band-stack.jpg,"Like a fingerprint, your heartbeat is unique. The Nymi tells the world, you are you, allowing you to securely communicate your identity to all of your favorite devices.",https://www.getnymi.com/preorder/,http://iotlist.co/posts/nymi-use-your-heartbeat-as-a-password,http://www.getnymi.com/
http://iotlist.co/?page=38,Oakley Airwave: Smart goggles for skiing and snowboarding,http://iotlist.co/posts/oakley-airwave-smart-goggles-for-skiing-and-snowboarding,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/207/file/524b4431ec64e.jpg,Airwave 1.5 Built-In Heads-Up Display Snow Goggle - The Evolution to a Revolution in Wearable Technology.,http://www.oakley.com/products/7283/28220,http://iotlist.co/posts/oakley-airwave-smart-goggles-for-skiing-and-snowboarding,http://www.oakley.com/airwave
http://iotlist.co/?page=39,Oakley Airwave: Smart goggles for skiing and snowboarding,http://iotlist.co/posts/oakley-airwave-smart-goggles-for-skiing-and-snowboarding,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/207/file/524b4431ec64e.jpg,Airwave 1.5 Built-In Heads-Up Display Snow Goggle - The Evolution to a Revolution in Wearable Technology.,http://www.oakley.com/products/7283/28220,http://iotlist.co/posts/oakley-airwave-smart-goggles-for-skiing-and-snowboarding,http://www.oakley.com/airwave
http://iotlist.co/?page=13,Olive: Intelligent bracelet that helps you manage stress,http://iotlist.co/posts/olive-intelligent-bracelet-that-helps-you-manage-stress,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/813/file/iydypb2cybtygv0vu1dm.png,"Olive is putting science and technology to work for you. It analyzes your patterns and biological indicators, helps you be aware of when your body experiences a stress response, and empowers you with a range of exercises that can be used to bring your body back into balance.",https://www.indiegogo.com/projects/olive-conquer-stress-be-stellar,http://iotlist.co/posts/olive-intelligent-bracelet-that-helps-you-manage-stress,http://www.witholive.com/
http://iotlist.co/?page=30,Omate TrueSmart: World's first water-resistant smartwatch,http://iotlist.co/posts/omate-truesmart-world-s-first-water-resistant-smartwatch,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/357/file/omate-truesmart_1386078431.jpg,"More than a watch, more than just a Bluetooth accessory, Omateå¨ TrueSmart is a genuine standalone smartwatch that can also work independently from your smartphone.",http://www.omate.com/buy/index.html,http://iotlist.co/posts/omate-truesmart-world-s-first-water-resistant-smartwatch,http://www.omate.com/
http://iotlist.co/?page=38,OMsignal: Bio-sensing clothing for everyday life,http://iotlist.co/posts/omsignal-bio-sensing-clothing-for-everyday-life,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/238/file/device.png,"OMsignal is designing bio-sensing apparel. Discover our new, ground-breaking technology and how it could change people's approach to their health.",http://www.omsignal.com/,http://iotlist.co/posts/omsignal-bio-sensing-clothing-for-everyday-life,http://www.omsignal.com/
http://iotlist.co/?page=39,OMsignal: Bio-sensing clothing for everyday life,http://iotlist.co/posts/omsignal-bio-sensing-clothing-for-everyday-life,http://iotlist-production.s3-us-west-2.amazonaws.com/uploads/production/post_attachment/238/file/device.png,"OMsignal is designing bio-sensing apparel. Discover our new, ground-breaking technology and how it could change people's approach to their health.",http://www.omsignal.com/,http://iotlist.co/posts/omsignal-bio-sensing-clothing-for-everyday-life,http://www.omsignal.com/
